session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
130,54.61886061413679,1091.6374193499796,0,80,0,1
131,-1011.1948403769056,1704.8447477916488,0,80,0,1
132,-307.56012108532013,2119.0655906150932,0,80,0,1
133,-200.70424710895168,1476.7513634437346,0,80,0,1
134,-167.83852061931975,1575.6349081851658,0,80,0,1
135,-707.6047560468432,1556.8702165333088,0,80,0,1
136,-107.86885410232935,1469.4718575227307,0,80,0,1
137,-1779.5619207742275,2261.47183086077,0,80,0,1
138,2523.0428782960516,590.3001471654279,0,80,0,1
139,1789.0987987846602,907.5680195412715,0,80,0,1
140,297.4106852171826,1052.9161407276406,0,80,0,1
141,-2217.0962415355025,2585.012131583877,0,80,0,1
142,1193.8265100415447,1045.9259308566106,0,80,0,1
143,-3.9929265131941065,2479.875784745789,0,80,0,1
144,474.4938629522803,1114.0862057897612,0,80,0,1
145,-475.1265435613459,1206.196494811331,0,80,0,1
146,-1147.8267712955712,1212.055610852025,0,80,0,1
147,-811.4879149888875,2247.253357889829,0,80,0,1
148,173.40099684830057,1240.0986766741844,0,80,0,1
149,-442.8983645956032,1162.6464580859756,0,80,0,1
150,-1635.8288805242046,2319.8195532091777,0,80,0,1
151,-380.6394684193074,1241.767296640959,0,80,0,1
152,-1064.5902916934574,1676.597554410575,0,80,0,1
153,-762.586667264055,1340.5232376771746,0,80,0,1
154,949.5911851947894,1275.8892380509642,0,80,0,1
155,74.46262784337159,1495.3011747468845,0,80,0,1
156,-559.2707590551581,1510.7955038189539,0,80,0,1
157,-902.5111336056143,1247.5260142797488,0,80,0,1
158,-482.93113509129034,1831.2200853577815,0,80,0,1
159,-503.55027289071586,1274.9493621621514,0,80,0,1
160,-323.2268524916144,1207.9857079298235,0,80,0,1
161,-991.993499637174,1435.619414719229,0,80,0,1
162,-1222.0925420690328,2171.869913956616,0,80,0,1
163,320.4432374488679,924.0166677426314,0,80,0,1
164,-260.80797746015014,1286.1518087693257,0,80,0,1
165,306.4883496554103,1490.9578096915502,0,80,0,1
166,-1183.0700892692548,2388.885489815788,0,80,0,1
167,-920.2809682406951,1745.558327693434,0,80,0,1
168,-1519.3125457496499,2100.9827333862777,0,80,0,1
169,-531.7410477969679,1413.1341916876845,0,80,0,1
170,-1264.0510853118612,1304.492311185808,0,80,0,1
171,178.44596401799936,1065.5404418649268,0,80,0,1
172,-710.6375096396077,1157.9779038999113,0,80,0,1
173,285.3801821695524,1976.6007817797363,0,80,0,1
174,-313.4285906252917,1696.1479754541651,0,80,0,1
175,-1631.8532288641436,1914.1827597741503,0,80,0,1
176,1257.078749012784,849.6373516400927,0,80,0,1
177,-1304.1795305738924,1499.1484418444452,0,80,0,1
178,-1062.102354777453,1954.3794989336166,0,80,0,1
179,-1491.146046682028,1940.0862707789056,0,80,0,1
180,-390.3222164575709,1148.4143642985146,0,80,0,1
181,959.4843990452355,895.1192840095609,0,80,0,1
182,-413.92623738216935,1035.726831496926,0,80,0,1
183,-534.1247648308636,1332.9689561700798,0,80,0,1
184,-1963.9179586800747,2459.536966253654,0,80,0,1
185,-445.71576015802566,1647.2579831111943,0,80,0,1
186,537.4287749025971,1030.5962750225444,0,80,0,1
187,-414.53819139499683,1640.5902459626668,0,80,0,1
188,-16.268028492864687,2231.474053386424,0,80,0,1
189,-2114.8380004643113,2947.3534692469984,0,80,0,1
190,-204.88696408027317,1424.0582642256632,0,80,0,1
191,925.0445453985594,854.2372976409388,0,80,0,1
192,-2018.1476819464006,2611.1843709021923,0,80,0,1
193,-1992.8291450712131,2837.680315950245,0,80,0,1
194,-195.54438257054426,1370.0469637743663,0,80,0,1
195,1061.4144109308836,1030.2381013689446,0,80,0,1
196,-533.2100733253174,1057.7086223432561,0,80,0,1
197,-1262.0064101275057,2268.0612411176553,0,80,0,1
198,269.8907710859785,909.4838785082684,0,80,0,1
199,384.4463808728615,1511.475336282514,0,80,0,1
200,-188.53527064080117,1526.3634676592774,0,80,0,1
201,-1219.8568316487945,1790.6075249772985,0,80,0,1
202,-947.9422995892819,1503.19129009702,0,80,0,1
203,-470.8391109269578,1673.3666642184835,0,80,0,1
204,252.95632741239388,898.8440863848664,0,80,0,1
205,-1208.7741597956046,1899.5058394072112,0,80,0,1
206,577.3067334868247,1362.5562280572485,0,80,0,1
207,593.8170505783637,1261.4465635917732,0,80,0,1
208,-226.82822743465658,1143.7308833742281,0,80,0,1
209,-298.86147866316605,1247.5072263141046,0,80,0,1
210,-872.7428318400052,1594.7967391076963,0,80,0,1
211,706.5161927409936,998.598297377408,0,80,0,1
212,-510.61366843699943,1810.0624308750266,0,80,0,1
213,-926.2731256783591,1997.1443630109425,0,80,0,1
214,-500.52371164778015,1370.4269037063932,0,80,0,1
215,348.1106076585129,1446.965932558407,0,80,0,1
216,-1982.9113438140485,2076.4636659729877,0,80,0,1
217,176.88551229063887,1455.3294707376044,0,80,0,1
218,-1189.7930598864914,2117.550200868922,0,80,0,1
219,-1429.1183493943536,1773.530074610433,0,80,0,1
220,-772.768196887977,1059.0655547436327,0,80,0,1
221,707.1736970389029,922.4016745177214,0,80,0,1
222,636.8603037266294,969.3279862342752,0,80,0,1
223,-1262.9001506729983,2590.2653883174644,0,80,0,1
224,-615.0529564399621,1578.0192068883334,0,80,0,1
225,830.4987088479684,1423.241288114863,0,80,0,1
226,238.53189880691934,1403.4844372553634,0,80,0,1
227,135.48320343944943,1344.0189156032866,0,80,0,1
228,1067.3081887436565,906.7827311165165,0,80,0,1
229,-1740.3626909092418,1883.2953648808761,0,80,0,1
230,-2023.0179737784201,2168.8456468038494,0,80,0,1
231,-856.7926566067035,1505.360821490991,0,80,0,1
232,-1882.2998662715545,2396.6479999085423,0,80,0,1
233,-148.76871299673803,1225.6454897748772,0,80,0,1
234,-797.1064788574586,1958.2382445665426,0,80,0,1
235,-459.0594074440887,1762.1697190201958,0,80,0,1
236,84.91430541157024,1091.5962380947312,0,80,0,1
237,-875.2951022639172,1412.0668517324375,0,80,0,1
238,-2144.372066621494,2485.422306404216,0,80,0,1
239,-1050.9554637858528,2144.8709911483456,0,80,0,1
240,538.8076623916859,1248.8424591782386,0,80,0,1
241,-1153.1476542892633,1813.391060254944,0,80,0,1
242,-1224.4388061751379,2183.4040647911606,0,80,0,1
243,-276.06977012421703,2032.4444796353346,0,80,0,1
244,93.59499281190801,1619.6103924151394,0,80,0,1
245,-1782.4159790728008,2513.859720059554,0,80,0,1
246,-609.5067413772922,1982.556233130279,0,80,0,1
247,1008.2697393249837,749.5107638537884,0,80,0,1
