session_id,final_pnl,max_drawdown,max_position_osmium,max_position_pepper,trades_osmium,trades_pepper
94,73.14916861304664,725.234363664611,0,40,0,1
95,-108.43158927804325,575.7459205608466,0,40,0,1
96,198.48708758247085,676.3819686329516,0,40,0,1
97,-1019.228386430128,1275.0651195191313,0,40,0,1
98,-168.9118980578496,894.5959278725204,0,40,0,1
99,619.9755482983601,300.37601424960303,0,40,0,1
100,-713.8605848496663,995.4150307776872,0,40,0,1
101,-127.48947067692643,976.6779336769541,0,40,0,1
102,-678.5376257706957,798.14211708738,0,40,0,1
103,-161.7086930202786,906.6971460530767,0,40,0,1
104,-501.2107475126977,1040.9214332310075,0,40,0,1
105,15.237632540753111,536.515042909974,0,40,0,1
106,-539.7008103616827,757.7417544523196,0,40,0,1
107,-289.4856004785106,598.3612742228433,0,40,0,1
108,-1180.4946345575154,1275.6889392885205,0,40,0,1
109,25.30607242890983,686.6413173748297,0,40,0,1
110,101.32780540312524,699.075718164735,0,40,0,1
111,372.7790285660012,444.7785083850904,0,40,0,1
112,-357.07107845513383,715.5158230279922,0,40,0,1
113,127.90638226564624,609.5459460230195,0,40,0,1
114,-36.60215325883473,611.3265814752085,0,40,0,1
115,-836.9460850292817,885.6638694845606,0,40,0,1
116,-546.8761470878671,684.8451205386373,0,40,0,1
117,-419.2442558615003,875.8883631146455,0,40,0,1
118,-117.22411218535854,872.5900477752439,0,40,0,1
119,-322.6177680550609,742.0297327113512,0,40,0,1
120,281.70056900472264,591.2139837262512,0,40,0,1
121,-6.711681706918171,467.30361604882637,0,40,0,1
122,-359.8084061125701,695.3635340835899,0,40,0,1
123,187.05306542903418,641.1093190071406,0,40,0,1
124,-364.11166706564836,1065.8277639829612,0,40,0,1
125,-399.96101892576553,1045.172920892248,0,40,0,1
126,-93.29839137502131,433.37769884066074,0,40,0,1
127,-532.9498580571089,764.2998054149793,0,40,0,1
128,-207.91711364180082,595.4678076319396,0,40,0,1
129,-980.2001083888463,1180.0731467164878,0,40,0,1
130,27.309430307068396,545.8187096749898,0,40,0,1
131,-505.5974201884528,852.4223738958244,0,40,0,1
132,-153.78006054266007,1059.5327953075466,0,40,0,1
133,-100.35212355447584,738.3756817218673,0,40,0,1
134,-83.91926030965988,787.8174540925829,0,40,0,1
135,-353.8023780234216,778.4351082666544,0,40,0,1
136,-53.934427051164676,734.7359287613654,0,40,0,1
137,-889.7809603871137,1130.735915430385,0,40,0,1
138,1261.5214391480258,295.15007358271396,0,40,0,1
139,894.5493993923301,453.78400977063575,0,40,0,1
140,148.7053426085913,526.4580703638203,0,40,0,1
141,-1108.5481207677512,1292.5060657919385,0,40,0,1
142,596.9132550207723,522.9629654283053,0,40,0,1
143,-1.9964632565970533,1239.9378923728946,0,40,0,1
144,237.24693147614016,557.0431028948806,0,40,0,1
145,-237.56327178067295,603.0982474056655,0,40,0,1
146,-573.9133856477856,606.0278054260125,0,40,0,1
147,-405.74395749444375,1123.6266789449146,0,40,0,1
148,86.70049842415028,620.0493383370922,0,40,0,1
149,-221.4491822978016,581.3232290429878,0,40,0,1
150,-817.9144402621023,1159.9097766045888,0,40,0,1
151,-190.3197342096537,620.8836483204796,0,40,0,1
152,-532.2951458467287,838.2987772052875,0,40,0,1
153,-381.2933336320275,670.2616188385873,0,40,0,1
154,474.7955925973947,637.9446190254821,0,40,0,1
155,37.231313921685796,747.6505873734422,0,40,0,1
156,-279.63537952757906,755.3977519094769,0,40,0,1
157,-451.25556680280715,623.7630071398744,0,40,0,1
158,-241.46556754564517,915.6100426788907,0,40,0,1
